"","long","lat","group","feature"
"14739","-80.2061411","37.0389389","1","Water Body"
"14740","-80.2061959","37.0389939","1","Water Body"
"14741","-80.2061959","37.0390488","1","Water Body"
"14742","-80.2061685","37.0390708","1","Water Body"
"14743","-80.2058943","37.0390928","1","Water Body"
"14744","-80.2057847","37.0390928","1","Water Body"
"14745","-80.2057436","37.0390709","1","Water Body"
"14746","-80.2057161","37.0390489","1","Water Body"
"14747","-80.2057024","37.0388949","1","Water Body"
"14748","-80.2057435","37.038862","1","Water Body"
"14749","-80.2059766","37.0388401","1","Water Body"
"14750","-80.2057892","36.9361553","1","Water Body"
"14751","-80.2058439","36.9361774","1","Water Body"
"14752","-80.2058919","36.9362543","1","Water Body"
"14753","-80.2058919","36.9363313","1","Water Body"
"14754","-80.2058303","36.9364247","1","Water Body"
"14755","-80.2057002","36.9364082","1","Water Body"
"14756","-80.205577","36.9363313","1","Water Body"
"14757","-80.205577","36.9362654","1","Water Body"
"14758","-80.2056523","36.9361994","1","Water Body"
"14759","-80.2056934","36.9361664","1","Water Body"
"14760","-80.2057892","36.9361553","1","Water Body"
"14774","-80.2028547","37.0586277","1","Water Body"
"14775","-80.2029233","37.0586827","1","Water Body"
"14776","-80.2029233","37.0587046","1","Water Body"
"14777","-80.2028273","37.0588915","1","Water Body"
"14778","-80.2027863","37.0589024","1","Water Body"
"14779","-80.2027176","37.0588144","1","Water Body"
"14780","-80.2027176","37.0586717","1","Water Body"
"14781","-80.2027588","37.0586277","1","Water Body"
"14782","-80.2028547","37.0586277","1","Water Body"
"14783","-80.2025395","37.0233339","1","Water Body"
"14784","-80.2027725","37.0235976","1","Water Body"
"14785","-80.2025396","37.0237295","1","Water Body"
"14786","-80.2023065","37.0234657","1","Water Body"
"14787","-80.2025395","37.0233339","1","Water Body"
"14816","-80.2004563","36.9336944","1","Water Body"
"14817","-80.2005797","36.9337383","1","Water Body"
"14818","-80.2006207","36.9338263","1","Water Body"
"14819","-80.2005796","36.9338922","1","Water Body"
"14820","-80.2005111","36.9339141","1","Water Body"
"14821","-80.2003742","36.9338922","1","Water Body"
"14822","-80.2002785","36.9338154","1","Water Body"
"14823","-80.2002785","36.9337494","1","Water Body"
"14824","-80.2003195","36.9337164","1","Water Body"
"14825","-80.2004563","36.9336944","1","Water Body"
"14826","-80.199895","36.9969145","1","Water Body"
"14827","-80.2000732","36.9969695","1","Water Body"
"14828","-80.2001554","36.9970464","1","Water Body"
"14829","-80.2002102","36.9971893","1","Water Body"
"14830","-80.2001418","36.9975189","1","Water Body"
"14831","-80.2000527","36.9976234","1","Water Body"
"14832","-80.1999636","36.9976289","1","Water Body"
"14833","-80.1998677","36.997552","1","Water Body"
"14834","-80.1998128","36.9974751","1","Water Body"
"14835","-80.1997443","36.9973102","1","Water Body"
"14836","-80.199717","36.9970574","1","Water Body"
"14837","-80.1998129","36.9969476","1","Water Body"
"14838","-80.199895","36.9969145","1","Water Body"
"14933","-80.193962","36.9831941","1","Water Body"
"14934","-80.1940443","36.983271","1","Water Body"
"14935","-80.1940374","36.9833369","1","Water Body"
"14936","-80.193969","36.9833479","1","Water Body"
"14937","-80.1939141","36.9833809","1","Water Body"
"14938","-80.1938456","36.983359","1","Water Body"
"14939","-80.1938388","36.9833039","1","Water Body"
"14940","-80.1938525","36.9832491","1","Water Body"
"14941","-80.1938936","36.9832051","1","Water Body"
"14942","-80.193962","36.9831941","1","Water Body"
"14965","-80.1908253","36.9558017","1","Water Body"
"14966","-80.1908391","36.9558181","1","Water Body"
"14967","-80.1908528","36.9558896","1","Water Body"
"14968","-80.1907705","36.9559006","1","Water Body"
"14969","-80.190709","36.9558401","1","Water Body"
"14970","-80.1908253","36.9558017","1","Water Body"
"14982","-80.1886789","36.9279597","1","Water Body"
"14983","-80.1887464","36.9279466","1","Water Body"
"14984","-80.1888032","36.927956","1","Water Body"
"14985","-80.1888422","36.9279833","1","Water Body"
"14986","-80.1889037","36.9280783","1","Water Body"
"14987","-80.1889144","36.9281235","1","Water Body"
"14988","-80.1889029","36.9281549","1","Water Body"
"14989","-80.188869","36.9281773","1","Water Body"
"14990","-80.1888436","36.9281751","1","Water Body"
"14991","-80.1888121","36.9281724","1","Water Body"
"14992","-80.1886596","36.9281353","1","Water Body"
"14993","-80.1886039","36.9280899","1","Water Body"
"14994","-80.1885988","36.9280448","1","Water Body"
"14995","-80.188633","36.9279909","1","Water Body"
"14996","-80.1886789","36.9279597","1","Water Body"
"15007","-80.1873054","37.0850529","1","Water Body"
"15008","-80.1873046","37.0850538","1","Water Body"
"15009","-80.1872497","37.0850538","1","Water Body"
"15010","-80.1871262","37.0849329","1","Water Body"
"15011","-80.1871125","37.0848889","1","Water Body"
"15012","-80.1871537","37.084845","1","Water Body"
"15013","-80.1872086","37.0848341","1","Water Body"
"15014","-80.1873183","37.0849549","1","Water Body"
"15015","-80.1873457","37.0850099","1","Water Body"
"15016","-80.1873054","37.0850529","1","Water Body"
"15070","-80.1818772","37.0307972","1","Water Body"
"15071","-80.1820005","37.0308192","1","Water Body"
"15072","-80.1820279","37.0308522","1","Water Body"
"15073","-80.1820005","37.0311049","1","Water Body"
"15074","-80.181932","37.0311049","1","Water Body"
"15075","-80.1816852","37.031039","1","Water Body"
"15076","-80.1815208","37.0309839","1","Water Body"
"15077","-80.1814659","37.0309401","1","Water Body"
"15078","-80.1814933","37.0308631","1","Water Body"
"15079","-80.1815619","37.0308301","1","Water Body"
"15080","-80.1817127","37.0307972","1","Water Body"
"15081","-80.1818772","37.0307972","1","Water Body"
"15128","-80.1767184","37.0558944","1","Water Body"
"15129","-80.1767469","37.0558372","1","Water Body"
"15130","-80.1768156","37.0557713","1","Water Body"
"15131","-80.1768841","37.0557713","1","Water Body"
"15132","-80.1769115","37.0557933","1","Water Body"
"15133","-80.1770212","37.0559141","1","Water Body"
"15134","-80.1770898","37.056024","1","Water Body"
"15135","-80.1773228","37.0562329","1","Water Body"
"15136","-80.1773365","37.0562659","1","Water Body"
"15137","-80.177213","37.0563867","1","Water Body"
"15138","-80.1770897","37.0564966","1","Water Body"
"15139","-80.1770623","37.0564966","1","Water Body"
"15140","-80.1767744","37.0562329","1","Water Body"
"15141","-80.1766372","37.0561339","1","Water Body"
"15142","-80.1766646","37.0560021","1","Water Body"
"15143","-80.1767184","37.0558944","1","Water Body"
"15144","-80.1767773","37.0357589","1","Water Body"
"15145","-80.1769555","37.0357589","1","Water Body"
"15146","-80.177079","37.0358468","1","Water Body"
"15147","-80.1771475","37.0359567","1","Water Body"
"15148","-80.1771749","37.0360776","1","Water Body"
"15149","-80.1771611","37.0361106","1","Water Body"
"15150","-80.17712","37.0361326","1","Water Body"
"15151","-80.1770103","37.0361325","1","Water Body"
"15152","-80.1766814","37.0360226","1","Water Body"
"15153","-80.1765717","37.0359457","1","Water Body"
"15154","-80.1765443","37.0358687","1","Water Body"
"15155","-80.1766265","37.0358138","1","Water Body"
"15156","-80.1767773","37.0357589","1","Water Body"
"15168","-80.1718853","36.9613838","1","Water Body"
"15169","-80.1719264","36.9614497","1","Water Body"
"15170","-80.1719401","36.9615266","1","Water Body"
"15171","-80.1718785","36.9615596","1","Water Body"
"15172","-80.171721","36.9615706","1","Water Body"
"15173","-80.1717072","36.9614936","1","Water Body"
"15174","-80.1717621","36.9614278","1","Water Body"
"15175","-80.1718579","36.9613838","1","Water Body"
"15176","-80.1718853","36.9613838","1","Water Body"
"15177","-80.1713366","36.9902653","1","Water Body"
"15178","-80.1714051","36.9903752","1","Water Body"
"15179","-80.1715693","36.9908698","1","Water Body"
"15180","-80.1715624","36.9910237","1","Water Body"
"15181","-80.1715076","36.9910566","1","Water Body"
"15182","-80.1713022","36.9910346","1","Water Body"
"15183","-80.1710762","36.9909467","1","Water Body"
"15184","-80.1708296","36.9907928","1","Water Body"
"15185","-80.17072","36.9906719","1","Water Body"
"15186","-80.1707474","36.990551","1","Water Body"
"15187","-80.1709393","36.9903971","1","Water Body"
"15188","-80.1710215","36.9903752","1","Water Body"
"15189","-80.1711997","36.9902874","1","Water Body"
"15190","-80.1713366","36.9902653","1","Water Body"
"15191","-80.1691694","37.0355383","1","Water Body"
"15192","-80.1693339","37.0355493","1","Water Body"
"15193","-80.1693887","37.0355713","1","Water Body"
"15194","-80.1694229","37.0359229","1","Water Body"
"15195","-80.1693269","37.0359229","1","Water Body"
"15196","-80.1691213","37.035846","1","Water Body"
"15197","-80.1689706","37.0358075","1","Water Body"
"15198","-80.1688334","37.0357526","1","Water Body"
"15199","-80.1687376","37.0356865","1","Water Body"
"15200","-80.1687512","37.0356316","1","Water Body"
"15201","-80.1688198","37.0355877","1","Water Body"
"15202","-80.1691694","37.0355383","1","Water Body"
"15226","-80.1662813","37.0443681","1","Water Body"
"15227","-80.1663362","37.0444121","1","Water Body"
"15228","-80.1664046","37.0445988","1","Water Body"
"15229","-80.1663772","37.0446209","1","Water Body"
"15230","-80.166103","37.0446538","1","Water Body"
"15231","-80.1660619","37.0446319","1","Water Body"
"15232","-80.1660619","37.0446099","1","Water Body"
"15233","-80.1660893","37.0445879","1","Water Body"
"15234","-80.1661305","37.044467","1","Water Body"
"15235","-80.1662127","37.0443681","1","Water Body"
"15236","-80.1662813","37.0443681","1","Water Body"
"15355","-80.1614424","37.0228437","1","Water Body"
"15356","-80.1614834","37.0228548","1","Water Body"
"15357","-80.1615657","37.0229207","1","Water Body"
"15358","-80.1616205","37.0230471","1","Water Body"
"15359","-80.1615998","37.023124","1","Water Body"
"15360","-80.161545","37.0231734","1","Water Body"
"15361","-80.1614765","37.0232064","1","Water Body"
"15362","-80.161216","37.0231844","1","Water Body"
"15363","-80.1611339","37.0230964","1","Water Body"
"15364","-80.1611545","37.0230194","1","Water Body"
"15365","-80.1613601","37.0228547","1","Water Body"
"15366","-80.1614424","37.0228437","1","Water Body"
"15378","-80.1592048","36.9913017","1","Water Body"
"15379","-80.1592871","36.9913511","1","Water Body"
"15380","-80.1592047","36.9914885","1","Water Body"
"15381","-80.15915","36.9915215","1","Water Body"
"15382","-80.1590747","36.9913402","1","Water Body"
"15383","-80.1592048","36.9913017","1","Water Body"
"15392","-80.1568641","37.1071504","1","Water Body"
"15393","-80.1569602","37.1071723","1","Water Body"
"15394","-80.1570562","37.1072384","1","Water Body"
"15395","-80.157015","37.1073592","1","Water Body"
"15396","-80.1569051","37.1076009","1","Water Body"
"15397","-80.156864","37.1076229","1","Water Body"
"15398","-80.1567816","37.107612","1","Water Body"
"15399","-80.1566857","37.1075349","1","Water Body"
"15400","-80.1565896","37.1075019","1","Water Body"
"15401","-80.1564524","37.1075019","1","Water Body"
"15402","-80.1562466","37.1073809","1","Water Body"
"15403","-80.1562878","37.107315","1","Water Body"
"15404","-80.1563838","37.1072491","1","Water Body"
"15405","-80.1565623","37.1071723","1","Water Body"
"15406","-80.1566583","37.1071503","1","Water Body"
"15407","-80.1568641","37.1071504","1","Water Body"
"15435","-80.1505606","37.0636735","1","Water Body"
"15436","-80.1508074","37.0636626","1","Water Body"
"15437","-80.1508485","37.0636901","1","Water Body"
"15438","-80.1509923","37.0640968","1","Water Body"
"15439","-80.1510196","37.0644264","1","Water Body"
"15440","-80.1510743","37.0646572","1","Water Body"
"15441","-80.1510332","37.0647012","1","Water Body"
"15442","-80.1509783","37.0647012","1","Water Body"
"15443","-80.1508823","37.0646186","1","Water Body"
"15444","-80.1507864","37.0644538","1","Water Body"
"15445","-80.1503478","37.064168","1","Water Body"
"15446","-80.1502107","37.064036","1","Water Body"
"15447","-80.1501833","37.0639701","1","Water Body"
"15448","-80.1501833","37.0638492","1","Water Body"
"15449","-80.1503479","37.0637393","1","Water Body"
"15450","-80.1505606","37.0636735","1","Water Body"
"15451","-80.1478635","36.986842","1","Water Body"
"15452","-80.1479185","36.9867652","1","Water Body"
"15453","-80.1480692","36.9868146","1","Water Body"
"15454","-80.1481103","36.9869136","1","Water Body"
"15455","-80.1481718","36.9869686","1","Water Body"
"15456","-80.1481855","36.9870565","1","Water Body"
"15457","-80.148117","36.9870839","1","Water Body"
"15458","-80.148021","36.987084","1","Water Body"
"15459","-80.1479526","36.9870729","1","Water Body"
"15460","-80.1478294","36.9870015","1","Water Body"
"15461","-80.1478635","36.986842","1","Water Body"
"15462","-80.1477335","36.986831","1","Water Body"
"15463","-80.1476856","36.9868641","1","Water Body"
"15464","-80.1475622","36.986864","1","Water Body"
"15465","-80.1475279","36.9869574","1","Water Body"
"15466","-80.1474047","36.9869738","1","Water Body"
"15467","-80.1473499","36.9869409","1","Water Body"
"15468","-80.1473841","36.986864","1","Water Body"
"15469","-80.1473704","36.986809","1","Water Body"
"15470","-80.1474117","36.986754","1","Water Body"
"15471","-80.1476993","36.9867542","1","Water Body"
"15472","-80.1477335","36.986831","1","Water Body"
"15473","-80.147302","36.9868089","1","Water Body"
"15474","-80.1472196","36.9868748","1","Water Body"
"15475","-80.1470827","36.9868967","1","Water Body"
"15476","-80.1469595","36.9868967","1","Water Body"
"15477","-80.1468499","36.9868747","1","Water Body"
"15478","-80.1466992","36.9867757","1","Water Body"
"15479","-80.1466583","36.9866219","1","Water Body"
"15480","-80.1466995","36.986545","1","Water Body"
"15481","-80.1467679","36.986523","1","Water Body"
"15482","-80.1469597","36.9865451","1","Water Body"
"15483","-80.1470554","36.986655","1","Water Body"
"15484","-80.147261","36.986732","1","Water Body"
"15485","-80.147302","36.9868089","1","Water Body"
"15486","-80.1470307","37.0739148","1","Water Body"
"15487","-80.1470856","37.0739588","1","Water Body"
"15488","-80.1470718","37.0740027","1","Water Body"
"15489","-80.1468935","37.0741895","1","Water Body"
"15490","-80.146811","37.0742334","1","Water Body"
"15491","-80.14677","37.0742114","1","Water Body"
"15492","-80.14677","37.0741455","1","Water Body"
"15493","-80.1468386","37.0739917","1","Water Body"
"15494","-80.1469073","37.0739147","1","Water Body"
"15495","-80.1470307","37.0739148","1","Water Body"
"15552","-80.1438407","37.0878431","1","Water Body"
"15553","-80.143964","37.088019","1","Water Body"
"15554","-80.1439639","37.0880959","1","Water Body"
"15555","-80.1439091","37.0881509","1","Water Body"
"15556","-80.143717","37.0881287","1","Water Body"
"15557","-80.1435525","37.0880298","1","Water Body"
"15558","-80.1436486","37.0879529","1","Water Body"
"15559","-80.1438407","37.0878431","1","Water Body"
"15594","-80.1388216","37.0750273","1","Water Body"
"15595","-80.138945","37.0750383","1","Water Body"
"15596","-80.1390136","37.0750713","1","Water Body"
"15597","-80.1390135","37.0752032","1","Water Body"
"15598","-80.138986","37.075291","1","Water Body"
"15599","-80.1385607","37.0752909","1","Water Body"
"15600","-80.1384923","37.0752469","1","Water Body"
"15601","-80.1384924","37.0751919","1","Water Body"
"15602","-80.1385198","37.07517","1","Water Body"
"15603","-80.1386021","37.0751371","1","Water Body"
"15604","-80.1387257","37.0750382","1","Water Body"
"15605","-80.1388216","37.0750273","1","Water Body"
"15674","-80.1343499","37.1047194","1","Water Body"
"15675","-80.1344321","37.1047853","1","Water Body"
"15676","-80.1344458","37.1049172","1","Water Body"
"15677","-80.1344182","37.1049391","1","Water Body"
"15678","-80.1343361","37.1049281","1","Water Body"
"15679","-80.1342812","37.1048732","1","Water Body"
"15680","-80.1342401","37.1047633","1","Water Body"
"15681","-80.1342675","37.1047303","1","Water Body"
"15682","-80.1343499","37.1047194","1","Water Body"
"15683","-80.1337429","37.1185935","1","Water Body"
"15684","-80.1336606","37.1185714","1","Water Body"
"15685","-80.1336195","37.1185385","1","Water Body"
"15686","-80.1336196","37.1183956","1","Water Body"
"15687","-80.1336471","37.1183296","1","Water Body"
"15688","-80.1337706","37.1183296","1","Water Body"
"15689","-80.1338392","37.1183627","1","Water Body"
"15690","-80.133839","37.1185275","1","Water Body"
"15691","-80.1337979","37.1185825","1","Water Body"
"15692","-80.1337429","37.1185935","1","Water Body"
"15727","-80.1295914","37.0660996","1","Water Body"
"15728","-80.1295777","37.0660117","1","Water Body"
"15729","-80.1297012","37.0658908","1","Water Body"
"15730","-80.1297356","37.0658359","1","Water Body"
"15731","-80.1296807","37.0658139","1","Water Body"
"15732","-80.1294681","37.0659017","1","Water Body"
"15733","-80.129427","37.0658797","1","Water Body"
"15734","-80.129427","37.0658577","1","Water Body"
"15735","-80.1294887","37.0658138","1","Water Body"
"15736","-80.1296533","37.065781","1","Water Body"
"15737","-80.1297905","37.0657261","1","Water Body"
"15738","-80.1300648","37.0655282","1","Water Body"
"15739","-80.1302845","37.0653086","1","Water Body"
"15740","-80.1308607","37.0648858","1","Water Body"
"15741","-80.130943","37.0648529","1","Water Body"
"15742","-80.1310391","37.064875","1","Water Body"
"15743","-80.1314365","37.0651498","1","Water Body"
"15744","-80.1314228","37.0651828","1","Water Body"
"15745","-80.1311483","37.0654245","1","Water Body"
"15746","-80.1307642","37.06571","1","Water Body"
"15747","-80.1303527","37.0658032","1","Water Body"
"15748","-80.129948","37.0659789","1","Water Body"
"15749","-80.1297833","37.0660778","1","Water Body"
"15750","-80.1296598","37.0661107","1","Water Body"
"15751","-80.1295914","37.0660996","1","Water Body"
"15752","-80.1310516","37.05727","1","Water Body"
"15753","-80.1311476","37.05727","1","Water Body"
"15754","-80.1312023","37.0573196","1","Water Body"
"15755","-80.1312435","37.0574625","1","Water Body"
"15756","-80.1311883","37.0576988","1","Water Body"
"15757","-80.1312843","37.0578251","1","Water Body"
"15758","-80.1312705","37.0578691","1","Water Body"
"15759","-80.1312157","37.0579076","1","Water Body"
"15760","-80.1310648","37.0579295","1","Water Body"
"15761","-80.1310236","37.0579514","1","Water Body"
"15762","-80.1308591","37.0579624","1","Water Body"
"15763","-80.1307769","37.0578963","1","Water Body"
"15764","-80.130695","37.0574348","1","Water Body"
"15765","-80.1307636","37.0573249","1","Water Body"
"15766","-80.1310103","37.0572919","1","Water Body"
"15767","-80.1310516","37.05727","1","Water Body"
"15777","-80.1307963","37.0134375","1","Water Body"
"15778","-80.1308236","37.0134595","1","Water Body"
"15779","-80.1308236","37.0134923","1","Water Body"
"15780","-80.1307688","37.0137122","1","Water Body"
"15781","-80.1307002","37.0137121","1","Water Body"
"15782","-80.1306591","37.0136901","1","Water Body"
"15783","-80.1306591","37.0136461","1","Water Body"
"15784","-80.1307003","37.0134923","1","Water Body"
"15785","-80.130769","37.0134374","1","Water Body"
"15786","-80.1307963","37.0134375","1","Water Body"
"data","-80.26592","37.08154","3","Spring"
