Index	MineID	County	Lon	Lat
2791	 DMM12112	 Fauquier	-77.71557	38.49833
804	 DMM03784	 Prince William	-77.71343	38.84733
2762	 DMM12100	 Culpeper	-77.7111	38.37415
2767	 DMM12103	 Culpeper	-77.7111	38.37415
796	 DMM03780	 Fauquier	-77.711	38.81977
800	 DMM03783	 Prince William	-77.71085	38.85062
772	 DMM03776	 Prince William	-77.71057	38.85973
2763	 DMM12101	 Culpeper	-77.71039	38.37127
793	 DMM03777	 Prince William	-77.71001	38.85804
771	 DMM03775	 Prince William	-77.70955	38.86351
806	 DMM03785	 Prince William	-77.70836	38.83936
807	 DMM03787	 Prince William	-77.70805	38.83689
795	 DMM03779	 Prince William	-77.70656	38.85627
794	 DMM03778	 Prince William	-77.7063	38.85915
2310	 DMM15106	 Fauquier	-77.706228	38.495376
2353	 DMM0905	 Culpeper	-77.705926	38.380934
2354	 DMM0906	 Culpeper	-77.705926	38.382864
2296	 DMM13109	 Fauquier	-77.705872	38.457668
2307	 DMM15101	 Culpeper	-77.704403	38.416429
770	 DMM03774	 Prince William	-77.70341	38.86452
797	 DMM03781	 Fauquier	-77.70339	38.76718
3207	 DMM14108	 Chesterfield	-77.703114	37.329286
748	 DMM03769	 Prince William	-77.70257	38.87638
767	 DMM03773	 Prince William	-77.70244	38.87276
836	 DMM03786	 Prince William	-77.70218	38.82172
747	 DMM03768	 Prince William	-77.70201	38.87997
2875	 DMM13103	 Fauquier	-77.701981	38.71233
749	 DMM03601	 Fauquier	-77.70006	38.88383
798	 DMM03782	 Fauquier	-77.69859	38.75277
591	 DMM13102	 Fauquier	-77.697983	38.73859
2309	 DMM15103	 Culpeper	-77.697748	38.409494
3206	 DMM14107	 Chesterfield	-77.697383	37.333201
3208	 DMM14109	 Chesterfield	-77.697182	37.331204
3204	 DMM14105	 Chesterfield	-77.697179	37.330624
3205	 DMM14106	 Chesterfield	-77.693016	37.32904
2308	 DMM15102	 Culpeper	-77.692196	38.412762
765	 DMM03772	 Prince William	-77.69071	38.86165
429	 DMM03305	 Hanover	-77.6845	37.8639
410	 DMM03306	 Hanover	-77.68347	37.85546
1749	 DMM03750	 Loudoun	-77.6821	39.025
608	 DMM12109	 Spotsylvania	-77.681133	38.26669
2798	 DMM12205	 Chesterfield	-77.680473	37.510006
1750	 DMM03751	 Loudoun	-77.67998	39.03338
3199	 DMM19007	 Dinwiddie	-77.677261	37.175593
2300	 DMM12114	 Fauquier	-77.677137	38.45247
2792	 DMM12113	 Fauquier	-77.677137	38.463832
700	 DMM03749	 Loudoun	-77.67626	39.00682
3238	 DMM20218	 Goochland	-77.675514	37.688138
2806	 DMM12116	 Fauquier	-77.671374	38.461244
2898	 DMM14101	 Prince William	-77.66814	38.83815
2771	 DMM12106	 Spotsylvania	-77.667215	38.309687
590	 DMM13101	 Fauquier	-77.666603	38.676746
2836	 DMM13014	 Goochland	-77.663124	37.583054
763	 DMM03771	 Prince William	-77.6619	38.90822
1919	 DMM98179	 Fauquier	-77.66083	38.5025
603	 DMM12104	 Spotsylvania	-77.656878	38.33971
2311	 DMM15107	 Fauquier	-77.656108	38.431113
1920	 DMM9495	 Chesterfield	-77.65556	37.52444
2787	 DMM12110	 Spotsylvania	-77.652989	38.2886
370	 DMM15111	 Spotsylvania	-77.650886	38.155185
613	 DMM00253	 Spotsylvania	-77.6487	38.2886
703	 DMM03754	 Loudoun	-77.64621	39.10638
1029	 DMM04636	 Greensville	-77.6458	36.783
744	 DMM03765	 Loudoun	-77.64371	39.30496
701	 DMM03752	 Loudoun	-77.64293	39.04093
369	 DMM15110	 Spotsylvania	-77.639526	38.179859
2834	 DMM13012	 Henrico	-77.638588	37.628979
612	 DMM00251	 Spotsylvania	-77.6364	38.3396
760	 DMM03770	 Prince William	-77.63616	38.93581
604	 DMM12105	 Spotsylvania	-77.633063	38.355486
611	 DMM00250	 Spotsylvania	-77.6321	38.2978
2772	 DMM12107	 Spotsylvania	-77.628492	38.309479
702	 DMM03753	 Loudoun	-77.6264	39.02815
2899	 DMM14102	 Prince William	-77.625946	38.790401
811	 DMM03791	 Prince William	-77.62457	38.79012
2797	 DMM12206	 Chesterfield	-77.623184	37.504913
396	 DMM03314	 Hanover	-77.6211	37.7597
2835	 DMM13013	 Henrico	-77.61924	37.598022
704	 DMM03755	 Loudoun	-77.61917	39.05088
395	 DMM03315	 Hanover	-77.6184	37.7576
1442	 DMM18001	 Hanover	-77.61712	37.79939
712	 DMM03756	 Loudoun	-77.61689	39.02437
388	 DMM03312	 Hanover	-77.6122	37.7973
389	 DMM03311	 Hanover	-77.60875	37.79875
387	 DMM03308	 Hanover	-77.605	37.7936
390	 DMM03310	 Hanover	-77.5995	37.797
391	 DMM03309	 Hanover	-77.5971	37.8056
306	 DMM07524	 Chesterfield	-77.5954	37.5016
2122	 DMM07525	 Chesterfield	-77.5937	37.5016
2123	 DMM07526	 Chesterfield	-77.5913	37.5024
1441	 DMM17025	 Hanover	-77.58855	37.86855
2432	 DMM9386	 Spotsylvania	-77.588455	38.32976
3213	 DMM19023	 Chesterfield	-77.5843	37.36858
1313	 DMM01314	 Henrico	-77.581944	37.642778
1304	 DMM00230	 Loudoun	-77.5775	39.24889
1314	 DMM01315	 Henrico	-77.577222	37.643611
714	 DMM03757	 Loudoun	-77.57697	39.01751
2232	 DMM00224	 Loudoun	-77.57444	39.25916
1482	 DMM17019	 Hanover	-77.57349	37.89561
741	 DMM03762	 Loudoun	-77.56891	39.10236
742	 DMM03763	 Loudoun	-77.5619	39.1108
1736	 DMM96113	 Loudoun	-77.561	39.1095
3134	 DMM00223	 Loudoun	-77.55306	39.20917
1699	 DMM15109	 Spotsylvania	-77.551671	38.122753
1305	 DMM00229	 Loudoun	-77.5387	39.2527
738	 DMM03761	 Loudoun	-77.53843	39.11289
745	 DMM03766	 Loudoun	-77.53798	38.98643
416	 DMM03317	 Hanover	-77.5376	37.7557
2796	 DMM12204	 Chesterfield	-77.534012	37.462331
737	 DMM03760	 Loudoun	-77.53179	39.10447
309	 DMM07527	 Richmond	-77.5278	37.5568
2127	 DMM07528	 Richmond	-77.5278	37.5568
427	 DMM03316	 Hanover	-77.5256	37.7694
2128	 DMM07529	 Chesterfield	-77.5245	37.5501
2129	 DMM07530	 Chesterfield	-77.522	37.5515
2795	 DMM12203	 Chesterfield	-77.520569	37.462082
2121	 DMM07523	 Chesterfield	-77.5134	37.5324
222	 DMM18045	 Chesterfield	-77.51189	37.34962
715	 DMM03758	 Loudoun	-77.51138	39.08717
1440	 DMM8951	 Hanover	-77.50917	37.76944
3040	 DMM15108	 Caroline	-77.50857	38.020227
1731	 DMM03759	 Loudoun	-77.50625	39.0934
303	 DMM07521	 Chesterfield	-77.5049	37.535
2120	 DMM07522	 Chesterfield	-77.5042	37.5335
3030	 DMM14111	 Stafford	-77.501733	38.323783
636	 DMM15131	 Dinwiddie	-77.500916	36.940681
2832	 DMM13011	 Richmond	-77.497849	37.544643
2534	 DMM10107	 Spotsylvania	-77.4978	38.31977
2741	 DMM12070	 Richmond	-77.496635	37.53434
2833	 DMM13010	 Richmond	-77.49311	37.554939
3241	 DMM20109	 Spotsylvania	-77.492	38.274
2742	 DMM12071	 Richmond	-77.491997	37.52446
1814	 DMM06027	 Hanover	-77.49075	37.79928
815	 DMM03795	 Fairfax	-77.48986	38.80718
2831	 DMM13009	 Richmond	-77.488739	37.546829
2717	 DMM12039	 Richmond	-77.486726	37.530169
2512	 DMM10102	 Spotsylvania	-77.483556	38.287849
2716	 DMM12051	 Richmond	-77.483134	37.527659
3222	 DMM20045	 Caroline	-77.481	38.049
1812	 DMM06025	 Hanover	-77.47865	37.8064
2511	 DMM10101	 Spotsylvania	-77.478574	38.286149
1813	 DMM06026	 Hanover	-77.47704	37.80697
2718	 DMM12046	 Richmond	-77.476557	37.52488
1824	 DMM06036	 Hanover	-77.47642	37.86433
1823	 DMM06035	 Hanover	-77.47639	37.84749
810	 DMM03790	 Fairfax	-77.47391	38.90334
3255	 DMM20112	 Caroline	-77.469	38.105
3180	 DMM18031	 Dinwiddie	-77.46877	37.21574
1395	 DMM8822	 Spotsylvania	-77.46861	38.23917
1203	 DMM8837	 Spotsylvania	-77.46806	38.29167
1816	 DMM06029	 Hanover	-77.46406	37.77596
1815	 DMM06028	 Hanover	-77.46126	37.81122
1397	 DMM20031	 Westmoreland	-77.46	38.129
2744	 DMM12073	 Richmond	-77.457397	37.52412
3179	 DMM18029	 Dinwiddie	-77.45671	37.19156
2828	 DMM13006	 Richmond	-77.456245	37.528146
2743	 DMM12072	 Richmond	-77.455078	37.521301
2829	 DMM13007	 Richmond	-77.453484	37.560139
1319	 DMM98186	 Stafford	-77.45139	38.37083
2746	 DMM12076	 Richmond	-77.450356	37.486416
2196	 DMM18030	 Dinwiddie	-77.44775	37.2145
3186	 DMM18035	 Chesterfield	-77.44688	37.24175
2633	 DMM11127	 Chesterfield	-77.445896	37.265954
20	 DMM02400	 Henrico	-77.444444	37.333333
1821	 DMM06033	 Hanover	-77.44166	37.80207
2532	 DMM10104	 Stafford	-77.441204	38.286814
2747	 DMM12075	 Richmond	-77.43956	37.485294
1820	 DMM06032	 Hanover	-77.4385	37.76607
2535	 DMM10108	 Stafford	-77.437977	38.284506
2847	 DMM13025	 Richmond	-77.437767	37.461891
2745	 DMM12074	 Richmond	-77.437027	37.512901
1817	 DMM06030	 Hanover	-77.43637	37.76547
1826	 DMM06037	 Hanover	-77.43563	37.871
1818	 DMM06031	 Hanover	-77.43532	37.76574
746	 DMM03767	 Loudoun	-77.43416	39.00527
1559	 DMM98187	 Prince William	-77.4325	38.63028
3187	 DMM18036	 Chesterfield	-77.43146	37.23396
2336	 DMM9276	 Henrico	-77.43056	37.61667
2632	 DMM11126	 Chesterfield	-77.430087	37.269472
1827	 DMM06038	 Hanover	-77.42893	37.85171
2830	 DMM13008	 Richmond	-77.428345	37.562366
3220	 DMM20030	 Caroline	-77.428	38.119
3240	 DMM20108	 Southampton	-77.426	36.663
814	 DMM03794	 Fairfax	-77.4232	38.9496
2533	 DMM10105	 Spotsylvania	-77.422633	38.25445
2614	 DMM9271	 Stafford	-77.42222	38.4625
817	 DMM03798	 Fairfax	-77.42001	38.80065
812	 DMM03792	 Fairfax	-77.41862	38.88844
3177	 DMM18027	 Dinwiddie	-77.4183	37.14685
1828	 DMM06039	 Caroline	-77.41711	37.85983
2631	 DMM11125	 Chesterfield	-77.416009	37.262299
813	 DMM03793	 Fairfax	-77.41562	38.88361
3178	 DMM18028	 Dinwiddie	-77.41547	37.15773
2837	 DMM13015	 Henrico	-77.414871	37.507122
520	 DMM03500	 Colonial Heights	-77.41479	37.26037
2531	 DMM10103	 Spotsylvania	-77.41169	38.24692
2838	 DMM13016	 Richmond	-77.410461	37.514126
1396	 DMM20038	 Spotsylvania	-77.41	38.234
1822	 DMM06034	 Hanover	-77.40586	37.77366
816	 DMM03796	 Fairfax	-77.40562	38.83793
2607	 DMM11116	 Chesterfield	-77.403937	37.338976
2775	 DMM12091	 Richmond	-77.403358	37.521164
1853	 DMM03797	 Fairfax	-77.40259	38.86724
900	 DMM04620	 Chesterfield	-77.4025	37.3517
2610	 DMM11119	 Chesterfield	-77.401122	37.291641
901	 DMM04621	 Chesterfield	-77.40084	37.35219
1829	 DMM06040	 Caroline	-77.39897	37.85054
903	 DMM04623	 Chesterfield	-77.39758	37.36135
2611	 DMM11120	 Chesterfield	-77.395112	37.289052
2780	 DMM12095	 Richmond	-77.393684	37.556984
3170	 DMM18012	 Colonial Heights	-77.39231	37.25932
899	 DMM04619	 Chesterfield	-77.39199	37.33987
2778	 DMM12093	 Richmond	-77.391815	37.540276
2661	 DMM11128	 Colonial Heights	-77.391297	37.257128
904	 DMM04624	 Chesterfield	-77.39128	37.35289
2781	 DMM12096	 Richmond	-77.389832	37.559219
2609	 DMM11118	 Chesterfield	-77.389243	37.298291
2760	 DMM15132	 Sussex	-77.389068	36.949012
2850	 DMM13026	 Henrico	-77.388992	37.44772
2621	 DMM11123	 Stafford	-77.387991	38.470788
2777	 DMM12092	 Richmond	-77.386429	37.526176
2620	 DMM11122	 Stafford	-77.38269	38.467121
902	 DMM04622	 Chesterfield	-77.3822	37.3559
3077	 DMM15133	 Sussex	-77.381248	36.942299
2843	 DMM13021	 Henrico	-77.380539	37.511642
2613	 DMM11124	 Stafford	-77.380492	38.448634
3079	 DMM15135	 Sussex	-77.37662	36.95088
3224	 DMM20100	 Caroline	-77.376	38.004
2608	 DMM11117	 Chesterfield	-77.375684	37.30695
3078	 DMM15134	 Sussex	-77.37519	36.93989
2260	 DMM04613	 Prince George	-77.3739	37.2484
2839	 DMM13017	 Henrico	-77.373322	37.493656
8	 DMM02362	 Hanover	-77.37055	37.60805
2261	 DMM04614	 Prince George	-77.3686	37.2492
894	 DMM04615	 Prince George	-77.3664	37.2494
2840	 DMM13018	 Henrico	-77.363892	37.504719
1859	 DMM06061	 Hanover	-77.36299	37.71497
905	 DMM04617	 Prince George	-77.3527	37.2867
29	 DMM02375	 Henrico	-77.351111	37.5375
28	 DMM02374	 Henrico	-77.349444	37.536389
3243	 DMM20231	 Hanover	-77.348944	37.786973
1512	 DMM11113	 Chesterfield	-77.348577	37.32067
1347	 DMM9266	 Prince William	-77.348333	38.574722
2276	 DMM9267	 Prince William	-77.34833	38.57472
25	 DMM02371	 Henrico	-77.347778	37.538611
26	 DMM02703	 Henrico	-77.347222	37.539444
2433	 DMM10006	 Stafford	-77.34549	38.22067
22	 DMM02370	 Henrico	-77.344167	37.538889
27	 DMM02373	 Henrico	-77.344167	37.538889
3162	 DMM18003	 Prince George	-77.34285	37.31256
3168	 DMM18010	 Petersburg	-77.34222	37.19516
1846	 DMM06055	 Hanover	-77.34221	37.74331
2139	 DMM15121	 King George	-77.341072	38.261803
7	 DMM02360	 Hanover	-77.33972	37.58361
2214	 DMM08312	 Henrico	-77.3387	37.4593
30	 DMM02376	 Henrico	-77.333333	37.561111
1847	 DMM06056	 Hanover	-77.33305	37.742
3067	 DMM15119	 King George	-77.3283	38.302238
3004	 DMM00225	 Fairfax	-77.32722	38.98472
2215	 DMM08313	 Henrico	-77.3264	37.4536
3161	 DMM18002	 Chesterfield	-77.32638	37.31313
2665	 DMM11101	 Chesterfield	-77.323847	37.335594
2138	 DMM15120	 King George	-77.320259	38.302933
2281	 DMM15117	 King George	-77.318871	38.246161
2666	 DMM11102	 Chesterfield	-77.315128	37.31425
2278	 DMM15114	 King George	-77.311955	38.248985
1855	 DMM06060	 Hanover	-77.307	37.71778
1517	 DMM8711	 Chesterfield	-77.306667	37.32
2279	 DMM15115	 King George	-77.306369	38.24349
2668	 DMM11104	 Chesterfield	-77.302637	37.338352
2667	 DMM11103	 Chesterfield	-77.300418	37.325704
1851	 DMM06057	 Hanover	-77.29889	37.6963
2280	 DMM15116	 King George	-77.297863	38.24619
2	 DMM02359	 Henrico	-77.2975	37.53861
1852	 DMM06058	 Hanover	-77.29599	37.69502
1854	 DMM06059	 Hanover	-77.29493	37.69475
2140	 DMM15122	 King George	-77.294144	38.251141
1	 DMM02361	 Henrico	-77.29194	37.54388
17	 DMM02367	 Henrico	-77.291389	37.57777
2605	 DMM11115	 Prince George	-77.289598	37.269452
18	 DMM02368	 Henrico	-77.289444	37.623056
2142	 DMM15124	 King George	-77.28846	38.25317
2282	 DMM15118	 King George	-77.28529	38.24814
9	 DMM02363	 Henrico	-77.280833	37.53444
2141	 DMM15123	 King George	-77.275688	38.256153
2143	 DMM15125	 King George	-77.268456	38.251965
3163	 DMM18004	 Hopewell	-77.26572	37.29138
19	 DMM02369	 Henrico	-77.2657	37.5826
10	 DMM02364	 Henrico	-77.2645	37.5338
2604	 DMM11114	 Prince George	-77.264363	37.275357
1026	 DMM20052	 Henrico	-77.263	37.397
2202	 DMM08305	 Henrico	-77.2622	37.48877
3169	 DMM18011	 Prince George	-77.25887	37.21914
2194	 DMM08301	 Henrico	-77.258	37.4913
15	 DMM02365	 Henrico	-77.255556	37.531667
16	 DMM02366	 Henrico	-77.255278	37.536389
2203	 DMM08306	 Henrico	-77.2492	37.4581
2396	 DMM09313	 King George	-77.239884	38.288871
2393	 DMM09310	 King George	-77.23761	38.22091
2207	 DMM08310	 Henrico	-77.2347	37.4556
2208	 DMM08311	 Henrico	-77.2342	37.4565
2204	 DMM08307	 Henrico	-77.234	37.4578
1030	 DMM041630	 Prince George	-77.2326	37.285
2195	 DMM08302	 Henrico	-77.22943	37.4754
1306	 DMM00226	 Fairfax	-77.226944	38.923056
1132	 DMM00227	 Fairfax	-77.216111	38.965278
2366	 DMM09014	 Prince George	-77.2159	37.2473
2206	 DMM08309	 Henrico	-77.2148	37.4315
2205	 DMM08308	 Henrico	-77.2146	37.4356
2235	 DMM20041	 Caroline	-77.21	38.179
2199	 DMM08304	 Henrico	-77.2097	37.4661
1133	 DMM00228	 Fairfax	-77.2061	38.9589
2394	 DMM09311	 Caroline	-77.205667	38.185408
2355	 DMM09006	 Sussex	-77.19666	37.08962
2395	 DMM09312	 King George	-77.19542	38.203307
2357	 DMM09008	 Prince George	-77.19528	37.11424
2197	 DMM08303	 Henrico	-77.1947	37.4904
1186	 DMM20206	 Fairfax	-77.186678	38.723917
1185	 DMM20204	 Fairfax	-77.175	38.741
86	 DMM20202	 Fairfax	-77.169749	38.804206
2361	 DMM09013	 Prince George	-77.16632	37.18913
88	 DMM20205	 Fairfax	-77.165386	38.798393
2360	 DMM09012	 Prince George	-77.16517	37.1622
2376	 DMM09302	 King George	-77.154129	38.242391
2378	 DMM09304	 King George	-77.152975	38.236394
1340	 DMM94101	 Prince George	-77.15	37.28333
1134	 DMM00231	 Fairfax	-77.145556	38.961667
3244	 DMM20232	 Fairfax	-77.144262	38.819709
87	 DMM20203	 Fairfax	-77.143759	38.77547
2356	 DMM09007	 Surry	-77.1433	37.03943
2377	 DMM09303	 King George	-77.125578	38.228965
2426	 DMM09316	 King George	-77.105916	38.309086
2398	 DMM09315	 King George	-77.095975	38.320613
2392	 DMM09309	 King George	-77.07345	38.199878
3136	 DMM20037	 Sussex	-77.069	37.019
2359	 DMM09011	 Sussex	-77.06864	37.08194
2358	 DMM09009	 Sussex	-77.05113	36.99091
2434	 DMM09318	 King George	-77.049662	38.278912
1777	 DMM20034	 Westmoreland	-77.046	38.12
958	 DMM09319	 Westmoreland	-77.033895	38.254716
2397	 DMM09314	 King George	-77.03179	38.35897
2619	 DMM11121	 Stafford	-77	37
2017	 DMM97134	 Essex	-76.98611	37.94056
2381	 DMM09307	 Westmoreland	-76.984385	38.241466
2380	 DMM09306	 Westmoreland	-76.982071	38.243337
2382	 DMM09308	 Westmoreland	-76.9818	38.237357
2379	 DMM09305	 Westmoreland	-76.980876	38.231548
683	 DMM03745	 Southampton	-76.97954	36.84388
2020	 DMM20058	 Essex	-76.979357	37.899287
2371	 DMM09019	 Surry	-76.97693	37.10358
2018	 DMM97135	 Essex	-76.9447	37.9475
2370	 DMM09018	 Surry	-76.94052	37.07275
2374	 DMM09022	 Surry	-76.93471	37.18757
2369	 DMM09017	 Surry	-76.92491	37.05734
2368	 DMM09016	 Southampton	-76.92405	36.9004
2016	 DMM97133	 Essex	-76.90916	37.89333
2373	 DMM09021	 Surry	-76.90242	37.17277
2019	 DMM20212	 Essex	-76.900015	37.392128
2372	 DMM09020	 Surry	-76.89459	37.10906
2013	 DMM97130	 Essex	-76.89417	37.88916
2367	 DMM09015	 Southampton	-76.88291	36.88035
2014	 DMM97131	 Essex	-76.881389	37.8925
2015	 DMM97132	 Essex	-76.881389	37.8925
1845	 DMM06054	 New Kent	-76.86251	37.50586
2090	 DMM07056	 New Kent	-76.85526	37.50014
1393	 DMM05610	 Richmond	-76.85499	37.91362
1843	 DMM06052	 King William	-76.84483	37.57848
1842	 DMM06051	 King William	-76.84267	37.58067
1025	 DMM20213	 Essex	-76.842423	37.86988
2389	 DMM98166	 Surry	-76.83083	37.03056
3258	 DMM20222	 Isle of Wight	-76.825017	36.76781
1772	 DMM06022	 James City	-76.820667	37.295917
1785	 DMM06023	 James City	-76.814667	37.258556
1771	 DMM06021	 James City	-76.8126	37.2801
1844	 DMM06053	 King William	-76.81191	37.57863
1841	 DMM06050	 King and Queen	-76.81015	37.61821
1390	 DMM05607	 Richmond	-76.80675	37.98233
1392	 DMM05609	 Richmond	-76.8002	37.9629
2388	 DMM98165	 Surry	-76.79611	37.08889
2088	 DMM07053	 James City	-76.78333	37.39628
2087	 DMM07054	 James City	-76.7833	37.39487
2858	 DMM05606	 Richmond	-76.77912	37.96935
2855	 DMM20223	 Richmond	-76.778264	37.970306
1840	 DMM06049	 King and Queen	-76.77096	37.52665
1786	 DMM06024	 James City	-76.76999	37.24928
1389	 DMM05605	 Richmond	-76.76798	37.93662
1388	 DMM05604	 Richmond	-76.7593	37.9317
2089	 DMM07055	 James City	-76.75361	37.3836
1769	 DMM06019	 James City	-76.74535	37.31547
2091	 DMM07057	 King and Queen	-76.74248	37.50014
2092	 DMM07058	 King and Queen	-76.7335	37.5462
2093	 DMM07059	 King and Queen	-76.7335	37.54579
1839	 DMM20051	 Westmoreland	-76.716	38.003
1770	 DMM06020	 York	-76.7095	37.259028
207	 DMM98163	 Surry	-76.7075	37.08333
2097	 DMM07061	 King and Queen	-76.70354	37.48057
1468	 DMM8716	 Richmond	-76.703	37.985
1764	 DMM06015	 York	-76.702639	37.338694
1765	 DMM06016	 York	-76.7026	37.3387
206	 DMM98160	 Isle of Wight	-76.6841	37.0859
205	 DMM8952	 Isle of Wight	-76.68278	37.08806
1766	 DMM06018	 York	-76.671889	37.289083
208	 DMM98164	 Isle of Wight	-76.6711	37.0248
2556	 DMM98161	 Isle of Wight	-76.66833	36.91028
2098	 DMM07062	 King and Queen	-76.65882	37.49003
1767	 DMM06017	 York	-76.645278	37.25875
2095	 DMM07060	 King and Queen	-76.64185	37.56474
398	 DMM20207	 Suffolk	-76.628903	36.732449
1503	 DMM98181	 James City	-76.62778	37.21611
2099	 DMM07063	 Gloucester	-76.62003	37.45782
2103	 DMM07064	 Gloucester	-76.61873	37.45591
2033	 DMM98167	 Isle of Wight	-76.6058	37.008
227	 DMM98162	 Isle of Wight	-76.598	36.9359
229	 DMM98168	 Isle of Wight	-76.5915	36.9383
3251	 DMM98174	 Newport News	-76.58611	37.20972
3247	 DMM98180	 Newport News	-76.575	37.141944
230	 DMM98169	 Suffolk	-76.5725	36.87583
1316	 DMM20050	 Gloucester	-76.561	37.425
3250	 DMM98172	 Newport News	-76.55861	37.17777
1838	 DMM06046	 Gloucester	-76.55774	37.32073
1318	 DMM01173	 Newport News	-76.55472	37.19138
2951	 DMM9273	 Lancaster	-76.55111	37.74472
1837	 DMM06045	 Gloucester	-76.54972	37.35148
1778	 DMM8715	 Northumberland	-76.5441	37.9844
3249	 DMM98171	 Newport News	-76.54305	37.15444
228	 DMM20032	 Suffolk	-76.532	36.882
2108	 DMM07069	 York	-76.53098	37.23516
2105	 DMM07066	 Gloucester	-76.52454	37.30925
1834	 DMM06043	 Gloucester	-76.52333	37.29989
1835	 DMM06044	 Gloucester	-76.52259	37.30482
707	 DMM06041	 Gloucester	-76.50893	37.28079
1833	 DMM06042	 Gloucester	-76.50672	37.27275
2107	 DMM07068	 Gloucester	-76.50227	37.25803
2106	 DMM07067	 Gloucester	-76.4992	37.2558
2104	 DMM07065	 Gloucester	-76.49096	37.31881
1343	 DMM9385	 York	-76.46306	37.17889
3253	 DMM20111	 Middlesex	-76.459	37.58
3232	 DMM20200	 York	-76.447124	37.099993
1722	 DMM20042	 Lancaster	-76.445	37.809
2066	 DMM20101	 York	-76.428	37.102
3234	 DMM20209	 Hampton	-76.426518	37.082496
3256	 DMM20113	 York	-76.365	37.12
1438	 DMM20022	 Hampton	-76.291275	37.074917
1688	 DMM20035	 Chesapeake	-76.196	36.762
1687	 DMM20210	 Chesapeake	-76.194539	36.762374
3113	 DMM20027	 Virginia Beach	-75.983	36.784
1335	 DMM01355	 Northampton	-75.9713	37.4245
2942	 DMM01358	 Northampton	-75.94595	37.2446
1194	 DMM01332	 Northampton	-75.9302	37.4499
634	 DMM9499	 Northampton	-75.92833	37.28861
635	 DMM01357	 Northampton	-75.9064	37.36629
1121	 DMM01329	 Northampton	-75.86042	37.58333
1326	 DMM01353	 Northampton	-75.8585	37.4354
1122	 DMM01330	 Northampton	-75.84382	37.54737
2037	 DMM01351	 Northampton	-75.8392	37.4722
1120	 DMM01328	 Northampton	-75.8371	37.5497
2035	 DMM01356	 Northampton	-75.8352	37.4691
1118	 DMM01326	 Northampton	-75.83416	37.54992
1322	 DMM01331	 Northampton	-75.83345	37.54944
1119	 DMM01327	 Northampton	-75.83136	37.54776
1124	 DMM01352	 Northampton	-75.80625	37.53167
2274	 DMM01324	 Accomack	-75.788	37.659
665	 DMM01325	 Accomack	-75.76453	37.61744
1327	 DMM01354	 Accomack	-75.7223	37.63376
3	 DMM01323	 Accomack	-75.70459	37.73091
5	 DMM01347	 Accomack	-75.67049	37.69917
1334	 DMM01349	 Accomack	-75.6662	37.7128
6	 DMM01348	 Accomack	-75.65486	37.71111
2446	 DMM01320	 Accomack	-75.6547	37.9343
2447	 DMM01321	 Accomack	-75.6463	37.8841
4	 DMM01346	 Accomack	-75.64306	37.730566
2125	 DMM01322	 Accomack	-75.6426	37.8626
1406	 DMM01319	 Accomack	-75.61764	37.92934
1321	 DMM01318	 Accomack	-75.6046	37.9719
1324	 DMM01344	 Accomack	-75.5826	37.7894
1404	 DMM01317	 Accomack	-75.56928	37.99976
1402	 DMM01257	 Accomack	-75.5679	37.9473
1403	 DMM01258	 Accomack	-75.564	37.9511
1320	 DMM01256	 Accomack	-75.55733	37.99999
292	 DMM01338	 Accomack	-75.5465	37.8368
293	 DMM01339	 Accomack	-75.5368	37.8428
1408	 DMM01345	 Accomack	-75.5365	37.8946
294	 DMM01340	 Accomack	-75.53611	37.83611
295	 DMM01341	 Accomack	-75.53611	37.83611
297	 DMM01343	 Accomack	-75.51744	37.8503
296	 DMM01342	 Accomack	-75.5126	37.875
1407	 DMM01334	 Accomack	-75.5016	37.9482
664	 DMM01333	 Accomack	-75.5003	37.88965
1325	 DMM01337	 Accomack	-75.49397	37.93217
661	 DMM01335	 Accomack	-75.4936	37.9191
662	 DMM01336	 Accomack	-75.4916	37.9416
660	 DMM20049	 Accomack	-75.479	37.917
